"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"ROU",0,0,0,293,3,648,1,0,7907,13588,1,0,1365,0,0,5,4522,0,22,84,408,0,2,1451,0,0,0,0,0,41067,4733,0,165,222,0,0,0,0,105,0,0,58,26,0,1884,4984,177127,0,1419,38,1,96,51,0,0,7688,11,0,547,0,16192,0,0,5154,42,0,1,0,0,0,0,21019,0,0,0,0,0,9,2,337,0,68791,0,0,5180,129,83,65,63430,69234,1,171,11,41,0,427,1,0,14,1,0,100,2,59,0,0,0,13,235,286,1,1,6040,0,0,364,229,0,212,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,2763,960,0,939,0,0,58,77,217,0,1825,24,0,2667,0,4,0,1,0,0,13583,0,18,0,0,2,0,0,0,0,1491,0,0,0,5842,88,6205,0,0,559,0,0,4,3,1,0,0,1,0,15599,0,0,6765,297,104237,15,0,443,0,2,0,0,0,560,0,0
"RUS",2,1701,220,105,123,675,47831,1,2669,2990,90015,10,241,37,54,111,2236,11,3,80,180821,4,47,965,0,2,0,46,38,7906,1635,0,166,8735,21,67,2,173,110,2,17,68,595,0,940,2837,134185,0,853,60,229,133,792,0,10,1506,34517,34,8376,0,3221,0,2,2858,49431,36,148,0,1,26,23,10711,0,0,1,0,2,2155,9,42,0,2871,44,1148,907,772,169,77,23062,2085,2,259,1309,445454,33,88817,1513,0,1315,69,10,241,19,625,0,82,0,21415,57,42588,218,151,41784,16,10,438,59,25,105,38,48,1355,8,5,0,60,1,699,1,90,0,3,114,35,1926,590,46,530,5,1820,72,137,176,3,15644,47,1156,494,14,175,0,29,0,1536,0,12,66,41,10,536,0,11,2,11,346,0,0,4,713,93,962,0,1,465,15,1,71,66649,29173,1,0,3,57,4080,18,36,832448,55,58158,230281,0,154,0,3704,0,0,77,318,29,16
"RWA",0,0,869,0,0,0,0,0,15,30,0,10619,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,522,833,245,0,1,0,0,0,28671,5592,0,0,0,0,0,0,9,2,498,0,28,0,0,0,7,79,0,145,0,20,15,0,1050,0,93,717,0,54,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,19,0,0,0,0,160,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,676,0,0,87,0,0,0,1,216,28,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,28,0,0,21,54,0,0,0,0,0,0,0,0,0,0,0,37,18,0,0,8,267,0,0,0,0,0,0,0,1,10581,15829,0,0,155,0,0,0,0,0,0,0,0,519,2545,0
"SAU",14,20250,0,0,23730,90,17,3,8697,436,0,0,278,0,0,61787,30,2472,5,0,9,5,3,363,7,739,49,86,32,24219,760,0,36,3160,0,0,18,5,50,0,0,12,0,0,272,31,4571,2,1521,52,2074,34,50607,0,0,1481,1,6893,367,27,1865,0,14,22577,11,16,129,4,0,0,0,1861,0,3,0,104,0,10217,0,0,0,140,103383,135064,1057,5800,4362,19,2305,2634,25,15629,8212,0,54,0,140,0,6888,11164,0,12308,179,11588,4,21122,0,0,2,5,125,21,0,11,24,181,12,0,30,13794,0,0,1,33,0,86,0,195949,0,1,1,1,0,1,3210,1288,20573,1714,287,98656,94,19,33798,3,30,10,27,245,0,8410,0,9527,0,57,136,0,0,18937,141,11267,0,34,0,0,4,0,0,0,55,9,2004,0,2,37246,31,0,14833,109,2,123,3,9,13,1785,1,377,100,0,87714,0,0,884,0,2161,0,0,34756,1013,1,0
"SDN",0,0,289,0,36260,42,0,60,5768,644,0,1,656,478,33,2,27,3717,2,0,16,1,2,24,0,1,1,30,23294,14276,2255,0,12,311,321,165,11306,3942,1,0,3,2,0,0,247,59,3612,3129,808,4,258,1,6455,30219,0,1486,0,242832,394,0,4194,0,546,15975,0,191,9,0,1,0,6,2098,0,0,0,0,0,262,0,0,0,183,0,353,1043,0,1439,21,30386,1186,0,1985,107,0,25049,0,3,0,60,18745,0,1552,70,2055,3,0,0,0,1,4,27,4,0,0,0,3,4,139,36,1,0,0,1,0,0,4,0,35,0,190,0,393,4874,31,6695,1677,0,587,1770,1,2,0,31,0,66,2,0,36,0,54,0,2277,0,0,293,100,91090,0,1,64,0,20,0,22,1,0,0,0,70,27,5865,11,0,63,63978,394,5,0,0,0,0,4,14,215,785,110087,0,0,71828,0,0,18,0,2,0,0,8793,1430,538,0
"SEN",0,0,36,1,18,6,0,1,303,152,0,0,1670,901,2508,5,6,2,1,0,0,1,4,159,0,0,0,0,28,2459,1163,1,19,54,23583,125,4,4824,6,1,649,8,0,0,9,29,2039,0,141,20,537,10,177,0,1141,11368,1,0,38,0,55399,0,9855,1526,1,453,33765,61,43382,4104,33,42,0,0,70,0,1,18,7,0,2,40,0,3,124,0,66,8,297,23902,3,29,102,0,0,0,10,0,37,9,0,122,7525,225,1,1,0,0,61,3,0,1510,0,15,0,252,0,6843,2,0,0,0,0,16735,59,4,0,0,18,18,51,1283,2072,92,924,99,0,12,0,0,4,5,25,0,58,65,1,1861,4,19,48,25,54,2,80,28,167,0,0,2,0,3141,0,0,28,0,0,1,20,10,203,0,0,0,49,1776,16,0,0,0,0,3,488,103,0,1,2,1,13135,0,0,20,0,3,0,0,0,677,90,0
"SGP",0,1,0,0,20,1,0,0,7568,24,0,0,435,0,0,3150,0,2,0,0,0,0,1,0,0,368,1,0,0,2880,201,0,20,25287,0,0,0,0,0,0,0,3,0,0,5,3,152,0,93,0,2,0,20,0,0,498,0,0,14,0,177,0,0,6234,0,0,0,0,0,0,0,10,0,0,0,0,0,7534,0,0,0,7,4677,4063,124,0,0,3,0,64,0,2,432,0,0,0,225,0,4,9,0,1,0,74,0,453,0,0,0,1,1055,0,0,0,5,34,0,0,3,1,0,0,0,0,0,0,0,76493,0,0,0,0,0,0,390,83,2,970,4,2867,8,0,326,5,0,1,1,387,0,0,0,4,0,0,11,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0,0,0,0,811,0,0,17,0,0,0,57,0,0,0,0,8253,0,0,4,0,598,0,0,0,131,0,0
"SLB",0,0,0,0,4,0,0,0,2026,15,0,0,12,0,0,1,0,0,0,0,0,0,1,10,0,2,0,0,0,152,18,0,3,70,0,0,0,0,1,0,0,2,0,0,3,1,3,0,7,2,0,2,0,0,0,37,0,0,1,760,18,0,0,731,0,0,0,0,0,0,0,30,0,0,0,0,0,99,2,0,0,3,20,0,26,0,0,0,4,10,1,1,69,0,0,0,3,100,50,2,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,77,0,0,2,0,0,0,0,0,0,1,0,134,0,0,26,0,0,0,7,2,0,184,0,0,1,1,117,256,0,24,0,4,0,0,72,1,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,12,0,0,1,1,1,0,1,0,0,0,0,473,0,0,1,0,3,8,31,0,17,0,0
"SLE",0,0,1,0,1,0,0,0,95,21,0,0,122,27,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,474,28,0,0,34,289,0,0,0,0,0,13,0,0,0,0,0,1896,0,104,0,0,0,5,0,1,409,0,0,11,0,110,0,4,6102,0,1380,166463,0,669,234,0,30,0,0,0,0,0,2,0,0,0,9,0,41,121,0,0,4,0,298,0,0,2,0,0,0,0,0,3,0,0,180,20157,18,0,0,0,0,0,1,0,1,0,0,0,0,0,305,0,0,0,0,0,14,0,0,0,0,0,24,0,18,398,0,389,62,0,5,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,8,0,4,0,1171,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,10346,0,0,0,0,0,0,0,0,54,0,0
"SLV",4,0,0,6,2,89,0,7,2970,14,0,0,81,0,0,4,3,0,2,0,1,2733,55,294,7,0,0,0,1,13285,134,0,126,87,0,0,0,0,170,0,1,1438,11,0,7,8,125,0,29,222,0,144,27,0,0,1765,1,0,9,0,295,0,0,341,1,0,1,1,0,0,1,19,0,2225,1,0,3,91,7145,0,2,20,0,3,52,2,2,3,56,2027,75,4,43,0,0,0,5,0,186,1,0,4,20,56,3,0,0,0,4,3,3,0,0,0,0,4209,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1004,127,47,0,18,0,0,692,57,102,0,3,657,1,56,11,15,0,0,0,0,12,0,0,0,0,17,0,0,0,0,1,0,0,0,10,1,630,0,0,3,0,0,36,0,0,0,0,22,0,12,0,0,0,15,368227,0,1,312,0,11,0,1,0,24,0,0
"SOM",0,0,0,0,556,1,0,3,550,110,0,0,155,0,0,0,1,57,0,0,1,0,0,0,0,0,0,0,0,2772,432,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1027,9738,1446,0,1382,0,1345,183,0,53,0,47667,455,0,256,0,0,5329,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,37,0,0,80,0,41,1,1175,777,0,12,0,0,15831,0,0,0,0,262,0,0,0,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,32,0,17,0,0,0,4,2730,851,0,237,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,17,0,563,9,0,0,0,0,0,0,0,0,0,0,1,1,1802,12,1,49,0,0,3,0,0,0,0,0,0,5,268,134,0,0,6649,0,0,1,0,0,0,0,7599,878,0,0
"SRB",0,0,0,67,2,35,12,1,31367,67638,1,0,257,0,0,0,830,0,0,40930,53,0,1,12,0,0,0,0,0,670,65399,0,11,238,0,0,0,0,1,0,0,2,3,0,912,2078,319540,0,3475,167,6,3,10,0,0,88,2,0,13,0,1675,0,0,4582,4,3,0,0,0,0,0,4530,0,0,0,0,0,90,3,33257,0,15865,4,33,66,8,19,474,23,52288,2,48,29,14,0,1,2,0,31,7,0,7,2,40,0,0,0,3,127,5,9,3,24,0,0,128,12311,0,293,0,6929,0,0,0,0,1,0,5,0,0,0,0,0,0,37205,141,0,39,0,0,26,6,14,0,2055,32,0,150,0,6,0,0,0,1398,532,0,1,0,0,18,0,0,0,0,0,0,0,0,1257,15760,628,0,0,13,0,0,4,1,3,0,0,2,4,2131,0,0,153,0,10489,12,0,466,0,2,0,0,0,1263,5,2
"SSD",0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,9227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,26,0,0,5682,0,0,0,0,0,0,13,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STP",0,0,2831,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,6,6,0,1,0,0,0,1,0,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,31,0,519,46,0,0,0,0,0,0,845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,46,3,0,0,0,0,0,0,0,0,0,0,0,5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,1,1,0
"SUR",407,0,0,0,0,1,0,24,22,1,0,0,24,0,0,0,0,0,1,0,0,0,0,457,2,0,0,0,0,296,7,0,0,337,0,0,0,0,0,0,0,5,0,0,0,0,1,0,5,37,0,0,0,0,0,200,0,0,1,0,25,0,0,129,0,0,0,7,0,0,0,0,0,0,1505,0,1351,1,0,0,0,0,0,0,7,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23644,9,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2474,0,0,11,0,0,0,0,0,0,0,0
"SVK",0,11,1,3,2,6,4,0,1929,2227,1,0,42,0,0,0,104,0,0,770,17,0,6,5,0,0,0,0,0,1337,930,0,16,41,0,0,0,1,2,0,0,4,6,0,24,59653,2986,0,26,0,3,8,11,0,0,244,2,1,13,0,479,0,0,2048,2,1,0,0,0,0,0,65,0,0,0,0,0,0,0,231,0,9084,1,5,2858,24,3,3,16,1228,0,5,5,11,1,2,0,0,19,3,0,3,0,2,0,0,0,7,10,8,0,2,5,0,0,8,25,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,33,138,0,3,0,4,2,2,1,0,500,0,0,19,0,1,0,0,0,303,293,0,1,0,0,0,0,0,0,0,110,0,0,0,0,17,43,0,0,8,4,0,3,0,0,0,0,0,5,109,0,0,426,0,203,4,0,4,0,90,0,0,1,66,0,0
"SVN",0,0,0,9,1,645,0,0,4078,6163,0,0,44,0,0,0,18,0,0,7335,5,0,7,5,0,0,0,0,41,4055,715,0,26,21,0,0,0,9,12,0,0,1,1,0,5,166,14178,0,99,6,1,3,4,0,0,424,0,0,4,0,1563,0,0,823,0,1,0,0,0,0,1,55,0,0,0,0,0,2,2,8575,0,252,1,3,76,2,3,6,3,3216,1,2,3,2,1,0,2,0,5,0,0,1,1,2,0,0,0,0,356,5,0,1,4,0,0,82,832,0,15,0,275,0,0,0,0,0,0,0,0,0,0,0,1,0,71,82,0,6,0,2,1,12,4,0,85,17,0,37,0,0,0,0,0,13,116,0,0,0,0,1,0,0,0,0,7154,0,0,0,197,0,420,0,0,0,5,0,3,0,0,0,0,1,1,142,0,0,27,0,4337,1,0,48,0,1,0,0,0,5,0,0
"SWE",1,379,164,46,50,413,29,3,2334,1130,20,5,1662,3,4,312,356,8,18,3810,219,3,289,848,9,21,2,79,6,2397,1282,2,3581,1212,37,11,95,15,913,1,28,77,172,0,234,120,8677,20,9708,217,187,192,258,225,0,7175,1635,1099,26646,3,2803,0,2,10124,10,110,20,1,212,7,8,2981,3,70,0,0,9,405,83,970,12,2236,205,1219,994,5910,4952,1011,421,1230,22,153,1030,35,134,11,2420,0,1401,90,40,1827,1111,140,4,481,2,117,416,430,31,439,9,8,4,713,221,5,65,13,0,2,16,2,1,18,3,389,0,27,0,1,75,47,1686,19694,15,570,3,379,57,562,631,2,4881,83,8,715,18,69,0,11,1,1062,931,9,177,109,21,296,0,25,206,1139,561,0,1,3,168,301,0,1,3,1347,3,25,2030,8,7,0,2,29,288,5426,57,194,197,241,19450,24,1,125,0,1522,0,1,29,237,23,16
"SWZ",0,0,156,0,0,0,0,0,395,8,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,473,0,147,40,0,2,0,0,0,23,2,0,0,0,1,0,0,12,1,0,1,22,1,1,0,1,0,0,20,0,1,1,0,4,0,0,1087,0,0,0,0,0,0,0,53,0,0,0,0,0,1,0,0,0,3,0,0,112,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,1,4,0,0,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1788,0,0,2,8,0,0,83,0,0,0,0,48,1,0,524,0,0,0,0,23,0,0,3,0,216,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,1,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,49,13,1,0,0,534,0,0,0,0,0,0,0,1,26225,1,23
"SYC",0,0,2,0,44,0,0,0,417,5,0,0,19,0,0,4,0,4,0,0,1,0,0,1,0,1,0,20,0,186,24,1,1,17,0,0,0,0,0,0,0,0,4,0,2,1,21,0,5,1,0,0,2,0,0,59,0,0,2,0,104,0,0,459,0,0,0,1,0,0,1,8,0,0,1,0,0,12,0,0,0,1,20,249,10,0,0,0,4,112,0,0,11,0,21,0,45,0,4,21,0,0,0,0,0,45,0,0,2,0,1,0,0,44,0,2,0,0,1,0,0,0,1002,0,1,61,0,18,0,9,1,0,5,0,14,2,4,21,0,3,0,0,42,0,1,0,0,12,0,0,1,0,3,0,30,0,1,0,0,10,0,0,0,2,1,0,0,0,1,0,8,0,0,0,0,0,50,0,0,0,0,0,0,3,24,1,0,0,213,0,0,0,0,4,0,0,0,108,0,0
"SYR",0,10,0,0,8986,321,1163,128,3664,817,0,0,605,0,0,0,287,916,0,0,57,0,0,1585,0,0,0,0,0,8886,956,0,120,0,0,0,0,0,74,0,0,5,0,0,940,150,11243,0,837,59,1114,17,2331,0,0,2545,0,2,121,0,5686,0,6,2123,0,20,21,76,0,0,0,2246,0,11,0,0,0,0,1,0,0,536,175,0,104,13,2253,9,4795,1972,0,21316,0,0,1,0,0,0,0,4104,0,12983,0,6713,17,8,0,0,0,7,0,388,0,0,0,262,0,0,86,0,0,0,0,15,65,0,0,1,0,0,0,0,0,0,2373,390,0,18,1,2,116,0,10,0,236,0,0,26,0,22631,0,263,0,2988,731,0,58979,5,0,0,0,0,0,38,38,0,0,0,119,26,6277,0,0,0,0,0,0,0,0,0,0,0,192,1476,0,0,1877,0,36244,0,0,6605,0,0,0,0,451,18,0,0
"TCD",0,0,3,0,216,0,0,0,6,1,0,0,27,36,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2910,83,29,0,2,0,3,13956,23,694,0,0,0,0,0,0,0,1,40,0,0,1,0,0,31,0,0,20,0,2,0,0,483,0,328,28,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,17,0,4,0,0,5,0,0,0,0,103,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,452,3354,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,15,0,17,9206,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,58,0,0,0,0,0,0,0,0,1,27,0,0,10,0,0,0,0,0,0,0,2,1,0,0
"TGO",0,0,0,0,0,0,0,0,4,17,0,1,118,6655,1873,0,0,0,0,0,0,0,0,1,0,0,0,0,24,102,142,0,2,37,4407,43,32,148,0,0,2,0,0,0,0,1,1298,0,12,0,0,0,0,0,0,40,0,0,2,0,2018,0,1406,80,0,11020,452,1,53,6,42,2,0,0,1,0,0,1,0,0,0,1,0,0,17,0,0,0,3,162,0,0,1,0,0,0,0,0,1,0,0,0,90,0,0,0,0,0,1,0,0,0,0,0,0,7,0,291,0,0,0,0,0,17,1,0,0,0,0,0,1,2868,8302,0,75,8,0,0,0,0,0,0,0,0,1,2,0,14,0,0,1,0,1,0,0,64,0,1,178,0,0,14,0,0,1,0,2,0,0,0,28,0,0,0,43,0,0,0,0,0,0,0,0,1,1,1,0,0,52,0,0,0,0,0,0,0,0,1,0,0
"THA",0,1,0,0,370,17,0,0,2715,393,0,0,413,0,0,1395,1,38,0,0,0,0,1,1,0,1663,4,0,0,1138,1442,0,4,1501,0,0,0,0,0,0,0,1,0,0,14,10,3943,0,702,0,0,0,80,0,0,96,0,0,217,0,1771,0,0,1707,0,0,0,0,0,0,0,35,0,0,4,0,0,1909,0,0,0,58,111,627,113,1,1,96,0,463,0,13,5153,0,0,0,37706,0,994,176,19857,0,0,198,0,453,0,0,17,0,116,0,0,0,7,10,0,0,7,40564,0,0,0,0,0,0,0,4895,0,10,3,0,0,0,655,573,750,752,1,171,1,2,121,0,5,5,41,19,0,0,0,325,0,0,10,0,107,0,0,857,0,0,0,1,0,0,0,0,12,2,1150,0,39,0,0,0,0,0,0,17,0,0,0,15,0,0,0,0,22339,0,0,7,0,3141,0,0,0,74,0,0
"TJK",0,9046,0,1,20,7,27,1,357,79,104,0,28,4,0,1,67,2,1,0,4406,0,2,4,0,4,0,0,0,161,232,0,7,64,0,0,0,3,6,0,2,7,1,0,121,201,28204,0,96,8,20,12,42,0,0,404,111,0,1645,0,61,0,0,529,84,1,9,0,0,0,0,1549,1,0,0,0,0,11,3,0,0,32,0,103,142,357,9,18,1199,172,1,1,163,6627,0,8003,4,0,215,10,0,1,1,192,0,0,0,106,1,854,1,0,187,0,0,109,4,0,15,0,0,1,0,0,0,1,0,8,0,0,0,4,1,0,545,169,0,49,4,177,5,4,28,0,49,19,28,93,0,0,0,0,0,3,202491,0,13,0,0,5,0,1,0,0,1,0,0,0,68,12,74,0,0,0,0,3,3,0,2102,0,0,1,0,520,0,0,16139,0,10319,29759,0,4,4,3,0,0,0,51,3,0
"TKM",0,390,0,0,0,10,932,0,110,21,1267,0,7,0,0,0,51,0,0,0,2083,0,1,2,0,0,0,0,0,128,73,0,2,14,0,0,0,1,2,0,1,2,0,0,35,79,8192,0,26,2,0,3,7,0,0,141,74,0,443,0,51,0,0,186,36,0,3,0,0,0,0,625,0,0,0,0,0,0,0,0,0,39,0,3,42,497,0,4,474,90,0,1,43,3849,0,369,1,0,267,0,0,0,0,33,0,0,0,62,0,626,0,0,16,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,53,0,12,0,957,2,1,4,0,32,0,0,39,0,0,0,0,0,1,66203,0,3,0,0,0,0,0,0,0,4,0,0,0,29,4,34,0,0,0,0,0,0,2295,0,0,0,0,0,724,0,0,12028,0,3737,11221,0,1,0,0,0,0,0,13,0,0
"TLS",0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,12,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,133,0,0,0,0,0,0,6,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,949,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,87135,1,3,0,0,0,0,12,0,0,1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,16,0,23,0,0,1530,0,0,0,0,1009,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0
"TON",0,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,136,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,145,15,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4614,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5735,0,0,0,0,0,2,40,0,0,0,0
"TTO",5,0,0,0,0,7,0,182,150,5,0,0,0,0,0,0,0,0,33,0,0,0,4,1,516,0,0,0,0,7415,22,0,3,52,0,0,0,0,4,0,0,5,5,0,1,0,54,0,17,21,0,4,0,0,0,532,0,0,2,0,29,0,0,3540,0,0,0,0,0,0,0,3,1560,0,3,0,460,0,0,0,0,4,0,72,56,0,0,1,0,14,613,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,76,30,0,1,0,0,5,0,17,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52392,0,917,433,217,0,0,0,0,2,0,0
"TUN",0,0,0,0,436,21,0,0,142,463,0,0,1312,0,2,0,13,44,0,0,1,0,0,0,0,0,0,0,0,2582,1827,0,2,0,66,0,0,0,0,0,0,1,0,0,7,39,3006,0,274,0,1667,0,173,0,0,837,0,0,98,0,63648,0,30,935,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,73,0,0,76,0,34,6,7320,9183,0,59,0,0,0,0,0,0,0,194,0,8,0,436,0,0,0,0,29,0,0,1000,0,0,0,3,0,21,90,0,0,0,0,57,0,0,0,0,0,0,178,4,14,1,1156,189,0,0,0,0,0,0,200,0,31,1,0,32,0,189,3,49,1,0,57,0,1,0,32,0,0,0,0,0,5,0,0,0,63,5,698,0,0,46,0,0,0,0,0,0,0,0,0,201,0,0,0,0,3045,0,0,5,0,0,0,0,0,8,0,0
"TUR",3,970,0,5684,4331,214,482,6,11074,24081,1367,0,17908,0,0,23,50049,449,0,607,53,3,10,375,2,1,0,0,4,9872,11814,2,123,180,0,0,2,0,25,0,1,31,5,0,3560,313,280775,0,12043,77,198,26,409,0,0,1174,14,3,1234,0,61973,0,0,28489,393,11,1,5,0,0,0,43595,0,2,1,0,2,63,32,156,0,935,16,224,518,2406,4074,25,9732,2562,16,671,199,12275,10,541,5,0,166,2006,0,622,17,1172,2,12,0,26,137,28,0,35,197,0,0,1397,16794,0,62,3,0,16,0,0,1,0,0,34,0,11,1,0,21,1,56212,3505,0,203,12,804,46,24,882,0,489,401,2,136,2,133,1,777,2,2114,3559,0,444,13,4,31,0,0,0,1,1065,0,0,0,257,165,10444,4,0,554,0,0,51,121,150,0,0,18,37,0,10,0,834,4,52937,597,0,46,0,12,0,1,5,899,0,0
