"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"TUN",0,0,0,0,599,6,0,0,126,1166,0,0,3818,0,2,0,47,53,0,0,0,0,0,24,0,0,0,0,0,25,3397,0,14,0,48,53,0,0,0,0,0,0,0,0,8,425,11324,0,217,0,981,0,174,0,0,342,13,0,217,0,79866,0,66,1301,0,0,365,1,0,0,0,79,0,0,0,0,0,0,0,0,0,145,0,0,12,0,169,14,4570,22355,0,62,0,0,0,0,0,0,0,239,0,12,0,1025,0,0,0,0,51,1,0,1208,0,0,0,0,0,66,198,0,0,0,0,53,1,0,0,0,0,0,73,1,43,0,780,250,0,0,0,0,0,0,64,0,83,0,0,44,0,245,0,231,2,981,169,0,4,0,28,0,0,0,0,0,7,0,0,0,70,25,1352,0,0,92,0,0,0,0,0,0,0,0,0,85,0,0,0,0,102056,0,0,2,0,0,0,0,0,73,0,0
"TUR",3,1210,0,673,3946,110,495,0,5793,71154,3506,0,22451,0,0,36,60367,248,2,221,560,0,9,242,0,0,0,0,1,46168,23408,3,438,226,0,0,4,1,17,0,0,10,6,2,1464,2089,573521,1,9519,12,85,42,186,0,0,2432,285,13,3014,0,76186,0,2,28003,1013,16,28,7,0,0,0,12877,0,13,1,0,0,9,6,168,6,877,25,76,155,2190,8788,35,7197,9925,0,892,294,29537,21,668,0,0,80,1366,0,383,0,604,0,12,0,40,334,64,0,64,840,0,10,70,20636,1,219,4,156,133,0,0,2,0,0,28,0,13,2,0,31,1,43876,3169,0,57,6,207,31,14,169,1,713,4,4,431,1,90,1,644,4,4575,25532,0,545,40,7,23,0,0,0,102,506,1,0,1,480,664,11874,8,0,660,1,0,19,347,318,0,0,0,77,0,20,1,4430,38,280118,1423,0,25,0,4,0,0,11,2918,0,0
"TZA",0,89,4479,0,162,2,0,2,4530,255,0,36156,2568,88,0,0,25,34,4,0,1,2,5,161,1,0,0,212,92,30080,1133,8,44,12,0,66,12612,3857,2,203,1,3,0,0,157,49,2693,21,1065,0,6,12,57,437,0,403,9,250,728,0,4980,0,974,36506,0,8,88,0,0,0,0,350,0,3,0,0,1,7,4,1,1,80,5,1251,156,0,1,30,31,2477,1,2,24,0,20955,0,0,0,29,233,0,0,0,151,1,0,91,1,14,5,0,86,3,72,8,4,0,457,11,0,0,1,10415,0,0,34,6465,12,80,1133,0,0,0,1,1292,987,0,127,431,107,5,2,6,65,75,0,1,3105,0,3,0,200,65,31,384,24364,344,15,0,19,0,2,1,336,1,1372,1,0,9,5,1762,38,55,0,34,14,1,1,0,0,0,0,1,184,0,5427,3,4,49674,3,0,0,7,1,0,0,186,39156,7801,124
"UGA",1,35,103,0,1597,3,3,2,4394,388,0,5156,1358,1,3,20,27,27,16,0,16,2,2,96,1,0,0,103,23,10052,1194,11,23,95,8,2,47658,828,2,3,0,7,3,3,60,67,3162,28,1571,2,89,12,851,2157,0,290,14,2525,414,0,1919,0,14,65076,0,14,96,0,0,0,3,201,0,3,0,0,1,21,3,4,1,69,5,1108,162,0,286,47,79,1714,1,507,127,154,164609,1,0,0,137,179,1,24,1,75,1,0,118,2,24,3,4,4,2,1,5,8,0,8,16,0,0,3,489,0,0,2,178,7,0,472,3,0,0,0,1786,1739,0,118,1539,112,5,3,2,6,80,0,27,61,0,3,0,468,23,31,342,64381,13751,24427,0,13,0,3,1,2745,1,171628,0,3,10,10,4815,53,39,0,9453,4,1,1,0,0,0,0,2,33,3586,0,89,4,48859,4,0,0,6,2,0,0,1177,9297,718,0
"UKR",0,224,0,0,14,394,4875,0,1655,914,9560,0,260,0,0,0,911,1,2,0,57308,0,11,88,0,0,0,0,0,116,1382,0,60,650,0,0,0,6,23,0,4,15,22,0,408,10799,26723,0,712,8,3,40,29,0,0,7804,3985,0,384,0,1796,0,0,2133,7373,0,1,0,0,0,0,2207,0,0,0,0,0,1,0,76,0,5622,1,345,486,230,7,29,13865,23832,0,538,23,75967,0,6172,1,0,34,4,0,214,0,96,0,0,0,3474,21,6009,0,154,20103,0,0,37,7,3,56,0,17,8,0,0,0,0,0,1,0,26,0,0,0,7,324,673,0,143,1,13,49,21,0,0,21142,0,0,4707,0,98,0,3,0,1503,905192,0,31,0,0,0,0,0,0,0,132,0,0,0,1181,217,923,0,0,329,0,0,0,3832,3722,0,0,0,0,693,0,0,0,0,37120,43161,0,20,0,1121,0,0,0,738,0,0
"URY",0,0,0,0,0,14151,0,0,980,30,0,0,51,0,0,0,2,0,2,0,4,0,50,3885,0,0,0,0,0,83768,166,0,718,0,0,0,0,0,42,0,0,29,0,0,0,6,452,0,25,18,0,88,0,0,0,8306,1,0,12,0,302,0,0,179,0,0,0,0,0,0,0,11,0,14,0,0,0,0,8,0,28,7,0,0,6,0,0,1,626,1494,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,339,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65,23,0,0,0,0,72,57,0,0,115,0,0,69,352,0,0,0,0,51,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,205,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4929,0,0,457,0,0,0,0,0,21,0,0
"USA",852,6407,1414,7007,5454,23822,10483,3589,57490,25157,3197,9,13390,25,81,21267,10867,422,7382,9919,18046,7301,10417,55927,5853,76,19,117,75,529953,36313,137,19538,260147,2093,3079,2106,73,79091,0,3462,14317,124149,322,3099,19221,346567,591,11490,98428,2353,59789,17743,2541,1,33875,2770,23213,7611,3791,43363,662,369,162527,2773,12985,1798,189,1596,50,4,23537,2621,107833,342,2439,20853,26999,66528,6519,70516,15341,13205,204339,17889,41871,17491,1220,39203,165812,62869,32079,83523,57301,9409,927,17508,5,196015,3816,19877,36015,7502,2320,2429,4241,22,4201,5040,3428,1127,7568,5246,4,179,1436353,2691,217,2701,7153,341,713,107,17,44,27,25,6969,4,333,20,15,22641,26777,31057,18374,3435,11213,492,36107,17662,43195,208980,1689,63558,151709,603,26790,3640,13013,56,1743,39,28294,222674,23,7293,4725,2923,6226,3,3998,118459,12554,5597,105,10,1846,9298,1795,17537,38,7,7442,53,58,30371,747,414,8,1272,24181,1389,17313,3056,2990,98714,8537,0,7534,1877,23587,7871,144354,3,1330,9158,30580,2811,3689
"UZB",0,76,0,0,0,3,874,0,201,108,4469,0,46,0,0,0,100,0,0,0,5659,0,1,5,0,0,0,0,0,22,164,0,3,2,0,0,0,2,1,0,1,1,1,0,20,306,5668,0,36,0,1,1,12,0,0,146,253,0,40,0,172,0,0,220,122,0,0,0,0,0,0,880,0,0,0,0,0,0,0,2,0,31,0,1,15,3,0,3,2399,420,0,1,6,48674,0,1734,0,0,2365,0,0,0,0,37,0,0,0,153,1,366,0,0,138,0,0,1,0,0,5,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,86,86,0,4,0,0,1,0,0,0,172,0,0,111,0,0,0,0,0,7,291332,0,0,0,0,0,0,0,0,0,11,0,0,0,12,6,428,0,0,0,0,0,0,2314,8027,0,0,0,0,832,0,0,49208,0,13679,0,0,1,0,0,0,0,0,6,0,0
"VCT",15,0,0,0,0,0,0,181,7,2,0,0,0,0,0,0,0,0,7,0,0,0,0,7,508,0,0,0,0,612,0,0,3,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1542,0,0,17,0,0,0,0,1,90,0,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,3820,0,0,10,130,0,0,0,0,0,0,0
"VEN",1879,0,55,5,15,3749,43,80,6049,1173,1,0,2158,0,0,1,319,4,53,3,30,14,759,4000,35,0,0,0,0,23512,6860,11,65073,1929,0,0,0,5,137605,0,4,848,1467,1358,56,348,11282,0,809,2756,15,11555,137,3,0,76934,70,6,411,0,6392,0,15,6862,3,4,436,2,0,1,69,503,174,351,45,0,1841,166,249,76,1693,420,11,32,57,13,386,45,466,51671,13,1189,289,114,0,1,0,0,234,78,3,4569,0,24,27,1,0,21,994,26,32,189,120,4,2,11568,13,0,47,0,34,5,9,0,5,2,0,4,1,5,10,0,12,277,3214,1415,0,158,7,2,7641,5270,21,8,210,975,13,20759,36,113,0,58,91,2003,734,0,288,0,2,10,0,0,220,0,148,0,0,238,142,52,1742,0,1,1863,0,0,9,1,1,0,0,966,19,3622,0,0,167,1642,157104,10,11,0,50,3,0,0,0,1088,1,1
"VIR",43,0,0,0,0,0,0,387,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34,0,0,0,0,16727,1,0,1,0,0,0,0,0,1,0,8,1,0,20,0,0,1,0,0,424,0,0,0,0,0,8,0,0,0,0,10,0,0,71,0,0,15,1,0,0,0,0,113,0,2,0,1,0,0,0,64,0,0,0,0,0,0,0,1,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,5,0,40,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,141,0,0,0,0,0,0,2114,0,34,1,0,0,0,0,0,0,0,0
"VNM",0,0,0,0,8,1,0,0,63852,1257,0,0,2082,0,0,3796,201,1,0,0,199,0,3,49,0,0,0,0,0,1072,3523,0,10,8802,0,0,0,0,0,0,0,0,0,0,19,14940,36726,0,3381,0,0,18,0,0,0,638,26,0,2950,0,36833,0,0,9998,0,0,3,0,0,0,0,46,0,0,0,42,0,2522,0,0,0,982,801,287,104,0,0,222,0,2108,0,0,99305,1,0,44,4811,0,38415,3,5795,0,0,0,0,10,0,7,29,1,0,0,0,0,0,18,0,0,0,1051,0,126,0,0,0,0,0,11037,0,0,75,0,0,0,3985,3676,142,1869,2,61,17,0,63,0,821,12,404,20,0,0,0,3,0,53,7357,0,19,0,0,159,0,0,0,0,0,0,0,0,998,10,5333,0,0,0,0,0,2831,0,0,21,0,0,0,7,0,0,6502,0,303240,0,0,1,0,0,0,0,2,109,0,0
"VUT",0,0,0,0,0,1,0,0,235,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,147,0,0,32,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,29,0,0,0,0,0,152,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"WSM",0,0,0,0,0,0,0,0,8061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,977,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,20,0,4,0,0,1,0,0,0,2,0,0,0,37,6,2,0,100,0,0,21,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,0,0,12,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,6260,0,0,0,0,0,124,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,3911,0,0,0,0,0,7,0,0,6,0,0
"YEM",0,0,0,0,22308,0,1,0,259,73,0,0,153,0,0,0,22,1800,0,0,22,0,0,5,0,0,0,0,2,20341,359,0,1,0,0,0,0,0,0,0,0,0,0,0,16,188,1094,227,86,0,796,0,1919,166,0,60,6,1618,86,0,185,0,0,6333,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,116,0,0,6,5,5258,0,9089,323,0,31723,4,0,802,0,0,0,1,13862,0,258,0,2557,0,0,0,0,0,1,0,4,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,262,280,0,2,210,0,0,0,0,0,35,0,0,1,0,1018,0,11116,0,1,403,0,137063,2615,0,0,0,0,0,26544,0,44,0,0,19,9,1166,0,0,591,27,0,0,0,0,0,0,0,3,425,4,55,1,0,17152,0,0,0,0,3,0,0,0,145,0,0
"ZAF",1,11,6564,17,52,273,0,17,43402,1578,0,606,1818,21,4,231,528,18,37,16,36,2,22,1043,9,3,0,3730,18,5730,3064,104,309,2649,97,219,2909,1878,74,19,2,11,160,2,1925,420,12445,14,939,4,54,47,535,80,0,1250,41,394,472,4,2811,0,48,41857,0,655,628,1,2,3,0,2362,0,11,0,0,6,182,1,148,0,164,168,4084,2732,75,21,32,3466,4855,22,23,246,13,1529,5,0,0,756,19,3,101,68,108,3,117,26725,54,225,68,2,115,4,52,25,79,12,77,201,20,1,1,62218,0,1,1043,6789,88,2,13666,1,3,1533,10,5335,642,9,15405,53,1045,24,36,251,153,1263,2,17,8200,12,13,0,8,70,206,623,442,92,297,218,92,0,62,0,1725,452,12,0,1,131,26,887,8325,129,12,4,2,94,2,0,0,0,5,13,286,878,364,467,19,29761,6,1,65,0,19,0,0,52,0,7885,24486
"ZMB",0,0,5376,0,1,0,0,0,831,15,0,294,61,1,0,0,1,0,0,0,0,0,0,13,0,0,0,427,1,95915,52,0,3,108,1,21,1943,808,0,0,1,0,0,0,17,398,176,0,72,0,0,0,19,27,0,18,1,0,37,0,83,0,7,3496,0,17,1,0,0,0,0,28,0,0,0,0,0,0,0,5,0,2,0,521,38,0,0,1,0,111,0,0,11,0,48,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,700,0,0,0,5301,0,0,429,0,0,46,0,113,62,0,164,0,1,0,0,0,0,5,0,0,404,0,0,0,0,0,0,119,649,1,0,11,0,0,10,0,0,7,3,0,0,0,1,65,0,0,0,0,0,0,3,0,0,0,0,0,0,1171,44,0,0,3676,0,0,0,0,0,0,0,0,18873,0,3847
"ZWE",0,0,177,0,3,1,0,4,33861,377,0,0,443,0,0,1,85,0,21,0,3,2,4,266,6,0,0,13131,0,20772,1190,85,71,24,0,0,0,0,3,0,2,1,0,0,416,1009,712,0,504,1,2,11,12,303,0,513,10,0,181,0,875,0,0,124647,0,3,75,0,0,0,0,374,0,1,0,0,2,27,1,4,0,79,33,0,2188,0,0,18,220,1301,5,0,33,0,0,0,0,0,54,0,0,0,0,0,2,0,91,13,31,19,0,4,0,0,1,6,0,0,128,0,0,1,82902,0,0,14,29557,0,0,11070,0,0,0,0,1375,360,0,7304,44,0,6,4,0,28,171,0,1,7204,0,0,0,0,0,47,134,0,0,0,0,0,0,2,0,0,25,0,3,0,35,13,615,9,6,0,0,0,2,1,0,0,0,2,0,31,162,0,0,3,45652,0,1,7,0,2,0,0,0,306976,17468,0
