"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"TUN",0,0,0,0,2069,6,0,0,112,960,0,0,4005,0,2,0,39,139,0,0,0,0,0,88,0,0,0,0,0,4314,3491,0,11,0,57,0,0,0,0,0,0,1,0,0,20,474,12554,0,242,0,1046,0,243,0,0,1763,9,0,376,0,49320,0,50,1320,0,0,0,1,0,0,0,161,0,0,0,0,0,0,0,0,0,78,0,0,13,0,62,7,5615,27166,0,515,0,0,0,0,0,0,0,223,0,7,0,498,0,0,0,0,21,2,0,1133,0,0,0,0,0,22,34,0,0,0,0,73,0,0,0,0,0,0,92,0,14,0,840,309,0,0,0,0,0,0,334,0,300,0,0,65,0,123,0,478,1,6,194,0,2,0,35,0,0,0,0,0,5,0,0,0,48,26,1425,0,0,51,0,0,0,0,0,0,0,0,0,126,0,0,3,0,2254,0,0,2,0,0,0,0,0,63,0,0
"TUR",2,820,1,501,6932,110,550,0,5956,33977,4136,0,14139,0,0,29,54941,443,2,223,223,0,14,112,0,0,0,0,1,5740,17671,2,130,190,0,0,4,3,17,0,1,8,5,2,1605,1798,204044,0,5622,6,66,8,209,0,0,10135,100,8,2344,0,48242,0,1,15724,801,17,0,6,0,0,0,9921,0,5,1,0,0,8,0,162,1,726,19,69,225,2229,3124,35,7313,8073,0,748,231,18282,17,757,0,0,62,1197,0,165,0,568,0,14,0,66,87,117,0,51,495,0,0,62,17249,9,101,2,71,77,1,0,1,0,0,28,0,18,1,0,28,1,27878,2258,0,53,4,185,22,10,158,0,889,4,3,555,1,53,1,1764,2,4213,21757,0,423,14,7,24,0,0,0,10,413,0,0,1,165,225,8757,8,0,573,0,0,11,256,291,0,0,0,57,0,20,0,2321,5,18777,1263,0,24,0,3,0,0,8,693,0,0
"TZA",0,1,9731,0,296,0,0,1,6225,246,0,125609,11987,99,0,0,32,19,3,0,0,1,7,201,0,0,0,160,7,18722,1655,3,24,1,0,4,102037,6790,4,126,0,5,0,1,263,360,1744,4,1277,6,0,5,112,73,0,796,9,532,754,0,10262,0,953,26771,0,6,0,0,0,0,0,255,0,1,0,0,0,1,1,12,0,61,2,1006,327,1,0,19,46,2571,0,4,4,0,17283,0,0,0,19,34,0,0,0,98,0,2,86,4,5,4,0,34,1,23,0,173,0,1317,32,0,2,0,13694,19,0,27,9134,6,6,2327,0,0,0,0,3655,1723,0,59,27,89,4,0,23,36,134,0,0,106,1,1,0,78,0,5,545,41944,21,8,0,18,0,0,0,522,0,38462,0,0,4,8,4227,338,40,10,1,5,0,1,0,0,0,3,0,152,0,14744,2,0,27910,4,0,0,0,1,0,0,606,45344,7723,142
"UGA",0,1,281,0,9727,1,0,1,4653,238,0,1938,1371,0,1,16,12,817,12,0,1,1,4,95,0,0,0,65,1017,9063,756,5,11,64,7,1,27272,1748,6,1,0,7,3,7,113,52,1801,3,1029,4,96,8,4699,226,0,521,6,4209,322,0,1179,0,17,39647,0,8,0,0,0,0,2,217,0,2,0,0,1,15,1,12,0,54,5,837,264,1,308,25,55,1170,0,505,52,63,131384,3,0,0,62,3093,0,44,0,852,1,2,99,7,11,6,2,3,1,0,0,184,0,117,46,0,2,2,318,0,0,1,195,7,0,515,0,33,0,0,1183,729,0,48,506,95,5,0,24,4,148,0,25,27,1,1,0,2268,0,9,487,40192,18229,32325,0,31,0,2,0,423,0,239121,0,1,4,5,2187,46,21,51,10850,2,0,1,0,0,0,3,1,50,3997,0,3,0,29578,1,0,0,0,2,0,0,1674,4739,622,0
"UKR",0,159,0,0,16,342,4804,0,1529,737,9335,0,97,0,0,0,772,1,2,0,53634,0,12,78,0,0,0,0,0,6242,624,0,40,592,0,0,0,16,22,0,6,13,25,0,391,14339,23679,0,610,8,2,28,37,0,0,7496,4185,0,155,0,1555,0,0,1775,6965,0,2,0,0,0,0,1972,0,0,0,0,0,1,0,75,0,2764,1,333,508,195,2,24,14458,19095,0,483,19,65819,0,7235,1,0,32,4,0,170,0,88,0,0,0,4206,13,6881,0,150,22410,0,0,36,6,3,23,0,26,7,0,0,0,0,0,1,0,30,0,0,0,7,157,274,0,127,1,13,40,17,0,0,23001,0,0,4161,0,87,0,3,0,1585,782115,0,25,0,0,0,0,0,0,0,119,0,0,0,804,132,521,0,0,315,0,0,0,3903,3832,0,0,0,0,625,0,1,0,0,30539,44810,0,19,0,1009,0,0,0,343,0,0
"URY",0,0,2,0,1,16732,0,0,1355,82,0,0,174,0,0,0,13,0,9,0,15,0,235,8603,0,0,0,0,0,1383,602,3,1523,1,0,0,0,0,157,0,1,78,0,1,6,23,1790,0,60,21,0,263,0,0,0,31200,7,0,60,0,490,0,0,593,0,0,1,0,0,0,8,13,0,39,2,0,2,0,15,4,53,36,0,0,78,0,0,7,2804,4040,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,11,2,0,2,0,0,0,785,0,321,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4,146,102,0,14,0,0,221,60,7,0,261,0,2,662,807,0,0,0,0,106,49,0,0,0,0,0,0,0,9,0,0,0,0,2,2,13,319,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,17439,1,0,592,0,0,0,0,0,95,0,0
"USA",683,4769,3195,4890,9129,20224,12810,2916,44641,18287,4168,4,16835,18,61,15937,6893,587,8654,9938,15888,7016,10746,51815,5587,70,17,620,77,169051,30517,1325,13851,191386,1421,2173,1533,284,82948,0,3095,12721,104814,885,5612,59010,185033,75,9949,96349,1531,53335,16651,1439,1,72259,2675,15173,9246,3726,35896,443,150,226292,1952,11416,998,173,1124,46,3,19972,2332,83252,247,2240,18645,22901,52947,8020,56322,16377,10195,155313,51531,32564,12397,2841,82574,94441,58355,11074,55092,23903,6992,802,12963,7,129817,3345,16764,12821,6352,2128,2241,3536,50,5163,3121,4498,886,5619,3732,3,15,1584450,2392,441,1125,3317,767,392,292,23,42,23,21,6631,3,1345,17,4,18424,25549,25248,19901,2595,12350,171,29083,17374,25696,178015,758,80780,156608,362,36931,3148,4178,54,1978,26,21381,280405,16,4958,2070,2082,10115,2,3746,100127,9343,3518,35,12,1131,1767,1577,16624,84,7,6890,27,52,17690,700,337,6,1309,25135,1123,17778,2302,1993,104692,4477,0,8439,1730,20754,2429,117474,2,1302,3197,29118,1775,2815
"UZB",0,115,0,0,0,3,805,0,141,86,4347,0,69,0,0,0,85,0,0,0,5503,0,2,17,0,0,0,0,0,560,76,0,2,2,0,0,0,7,1,0,1,0,1,0,21,1004,5410,0,35,0,0,1,15,0,0,171,293,0,27,0,158,0,0,179,108,0,0,0,0,0,0,769,0,0,0,0,0,0,0,4,0,24,0,1,15,5,0,1,2450,340,0,1,5,56390,0,2117,0,0,1686,0,0,0,0,33,0,0,0,196,0,423,0,0,177,0,0,1,0,3,2,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,145,90,0,4,0,0,1,0,0,0,191,0,0,188,0,0,0,0,0,11,365190,0,0,0,0,0,0,0,0,0,10,0,0,0,8,13,581,0,0,0,0,0,0,5339,7893,0,0,0,0,773,0,0,43812,0,3143,0,0,1,0,0,0,0,0,10,0,0
"VCT",10,0,0,0,1,0,0,208,9,3,0,0,0,0,0,0,0,0,12,0,0,0,0,26,309,0,0,0,0,2722,2,0,4,0,0,0,0,0,0,0,0,0,0,232,3,1,0,0,1,0,0,0,0,0,0,19,0,0,1,0,6,0,0,1849,0,0,0,0,0,0,0,1,92,0,0,0,101,0,0,0,0,2,0,0,11,0,0,0,2,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,3733,0,0,10,43,0,0,0,0,0,0,0
"VEN",1198,0,326,3,193,1509,9,29,2704,650,0,0,1636,0,0,1,131,11,33,2,12,8,1518,2807,16,0,0,13,0,9095,4305,325,6016,1433,0,0,0,46,119116,0,11,760,1249,2090,87,360,5869,0,502,2520,11,8072,52,2,0,95354,54,4,289,0,3162,0,5,9982,2,6,22,2,0,0,203,313,126,222,10,1,1477,56,96,104,1084,320,10,28,469,12,11,68,701,34152,13,226,79,31,0,1,0,0,56,13,0,818,0,23,18,5,0,47,829,74,2,168,28,1,0,8115,1,33,13,0,27,1,52,0,4,2,0,5,0,38,0,0,10,262,1849,702,0,49,0,1,5315,3400,178,3,688,700,8,20324,70,41,0,37,1,822,793,0,206,0,2,11,0,1,187,0,103,1,0,22,45,31,856,0,1,1638,0,0,5,0,1,0,0,1018,4,83,0,0,104,743,88271,11,10,0,3,3,0,0,0,1664,0,2
"VIR",59,0,0,0,9,0,0,739,42,5,0,0,5,0,0,0,2,1,14,0,0,3,3,55,46,0,0,1,0,384,31,0,10,1,0,0,0,0,17,0,38,9,0,112,4,6,44,0,5,513,0,13,2,0,0,28,2,0,5,0,20,0,0,571,0,0,0,1,0,0,0,1,311,4,3,5,6,0,3,1,73,5,2,0,18,0,0,2,66,35,40,4,7,0,0,0,0,0,33,1,0,0,0,0,968,0,0,0,0,1,0,0,0,0,0,577,0,295,0,0,1,1,0,0,4,0,0,0,0,68,0,0,0,1,43,5,0,9,0,0,8,0,4,1,15,440,1,2,1,2,0,3,0,3,6,0,0,0,0,11,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0,0,0,14,0,0,0,226,0,4,0,0,3,0,4870,0,46,2,0,1,0,0,0,17,1,0
"VNM",0,0,0,0,50,2,0,1,93881,1437,0,0,3997,0,0,3350,390,1,1,0,283,1,9,161,0,0,0,3,0,75593,6018,15,15,8279,0,0,0,0,2,0,0,1,0,0,164,53914,45982,0,4473,0,0,22,0,0,0,1425,18,0,3777,0,39744,0,0,13289,0,0,0,0,0,0,0,42,0,0,0,41,1,3453,0,2,0,2056,680,256,638,0,0,345,55,2529,0,7,15898,0,0,98,4956,0,57453,2,4744,0,0,0,1,20,0,40,30,16,6,0,0,0,0,50,0,7,1,610,1,199,0,0,0,0,0,26018,0,5,177,0,0,0,4652,5339,136,2915,1,43,37,0,69,11,2491,9,431,71,0,0,0,17,0,24,9116,0,15,0,0,197,0,1,0,0,0,0,0,0,1052,9,7182,0,0,0,0,0,1458,1,0,12,0,0,0,17,0,0,10144,0,531404,0,0,3,0,0,0,0,28,117,0,0
"VUT",0,0,0,0,1,1,0,0,961,4,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,3,0,0,0,0,0,150,0,0,0,0,0,4,5,8,0,2,0,0,0,0,0,0,20,0,0,2,137,443,0,0,174,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,0,1,2,0,12,0,0,0,4,29,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1982,0,0,0,1,2,0,71,0,0,0,0,3,232,5,0,0,2,0,0,31,0,0,0,1,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,28,0,0,0,0,0,0,7,0,7,0,0
"WSM",0,0,0,0,1,0,0,0,6646,2,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,49,4,0,1,8,0,0,0,0,1,0,0,0,0,0,2,2,12,0,8,1,0,1,0,0,0,5,0,0,2,88,16,1,0,125,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,1,0,1,1,0,6,0,0,0,4,23,0,0,9,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,12114,0,0,0,0,2,73,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,53,0,0,1,0,0,0,0,2231,0,0,0,0,0,2,0,0,7,0,0
"YEM",0,0,0,0,85872,0,0,0,229,37,0,0,33,0,0,0,26,6155,0,0,22,0,0,0,0,0,0,0,1,762,176,0,0,0,0,0,0,0,0,0,0,0,0,0,11,171,1131,163,67,0,422,0,3131,61,0,83,1,762,36,0,209,0,0,6275,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,143,0,0,8,3,1490,0,15036,131,0,3421,0,0,418,0,0,0,0,13706,0,146,0,3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,117,151,0,2,2,0,0,0,0,0,77,0,0,0,0,814,0,20560,0,0,528,0,63855,1515,0,0,0,0,0,12123,0,4,0,0,14,4,507,0,0,370,17,0,0,0,0,0,0,0,0,27,2,28,1,0,16360,0,0,0,0,0,0,0,0,81,0,0
"ZAF",0,4,5592,8,188,156,0,8,28836,656,0,242,907,10,2,113,300,12,16,9,25,2,22,1416,2,2,0,3487,11,5441,1545,79,133,1285,53,118,1828,1071,53,9,0,9,79,2,2219,384,7503,8,471,2,24,31,294,33,0,3534,42,235,366,2,1741,0,24,73001,0,395,4,1,1,2,0,1212,0,6,0,0,5,80,0,126,0,115,66,2113,3905,34,9,23,3340,2917,10,52,109,7,849,3,0,0,497,10,1,48,40,82,3,103,16359,107,56,63,1,59,1,25,3,64,7,263,68,7,3,1,39030,1,0,544,4464,53,1,10099,0,1,823,6,2685,334,6,7608,5,515,27,17,165,51,1580,1,9,4069,7,7,0,59,19,115,415,225,41,95,124,58,0,45,0,1068,218,6,0,0,77,19,473,5612,55,7,2,1,32,3,0,0,0,2,7,165,572,196,264,7,11167,3,0,39,0,8,0,0,24,0,3731,17038
"ZMB",0,0,100307,0,1,0,0,0,2812,45,0,310,2389,1,0,0,7,0,0,0,0,0,0,13,0,0,0,607,3,1720,298,0,5,47,1,9,25097,2376,0,0,0,0,0,0,118,3958,380,0,240,0,0,0,22,27,0,123,2,85,194,0,2643,0,147,8792,0,25,0,0,0,0,0,31,0,0,0,0,0,0,0,27,0,9,0,528,64,0,0,4,0,612,0,0,14,0,678,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,6,0,716,0,0,0,0,2546,8,0,0,7987,0,0,2040,0,0,28,0,221,259,0,428,0,1,0,0,5,0,27,0,0,117,0,0,0,0,0,0,398,689,1,3,14,0,0,0,0,0,8,14802,0,0,0,3,288,5,0,0,0,0,0,12,0,0,0,0,0,2,1693,60,0,0,9135,0,0,0,0,0,0,0,0,34184,0,5065
"ZWE",0,0,222,0,172,0,0,3,21143,158,0,0,318,0,0,1,63,2,15,0,6,2,7,296,0,0,0,43723,0,5076,815,63,35,0,0,0,0,0,9,0,0,3,0,1,804,1633,238,0,218,0,0,14,12,37,0,3321,24,0,153,0,841,0,0,92385,0,0,0,0,0,0,0,70,0,1,0,0,3,1,0,12,0,69,4,0,3575,0,0,17,366,980,0,18,1,0,1,0,0,0,58,0,0,0,0,0,2,11,62,87,32,36,0,0,0,0,0,2,0,25,19,0,3,1,72160,0,0,4,22999,0,0,10779,0,0,0,0,690,167,0,3753,0,0,19,0,0,39,958,0,1,593,0,0,0,59,0,18,78,0,0,0,0,0,0,0,0,0,8,0,0,0,32,22,359,12,1,0,0,0,1,4,0,0,0,0,0,20,128,0,0,0,27910,0,0,5,0,0,0,0,0,261939,12564,0
