"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"TUR",2,941,0,599,1851,165,398,0,5261,27454,3467,0,14635,0,0,29,56782,216,3,301,165,0,12,131,0,0,0,0,3,4324,11696,2,105,176,0,0,3,0,15,0,1,11,5,0,1414,1402,228867,0,4521,12,93,19,173,0,0,25666,24,7,1269,0,33107,0,3,18503,719,16,0,5,0,0,3,15784,0,2,1,0,0,7,0,149,0,717,16,67,272,2146,4162,21,5829,12857,0,287,209,13401,18,532,0,0,70,842,0,382,0,533,0,7,0,64,101,118,0,50,470,4,0,57,14265,7,42,2,0,51,0,0,2,0,0,26,2,10,3,0,26,0,29910,2024,0,51,3,170,16,9,136,0,831,6,4,773,1,45,1,315,5,4708,13085,0,405,22,7,18,0,0,0,4,398,0,0,0,191,110,6307,6,0,384,0,0,12,207,237,0,0,0,56,0,18,0,1126,5,13309,1102,0,30,0,3,0,0,7,291,0,1
"TZA",0,8,2180,0,255,1,0,0,3331,301,0,73483,10991,389,0,0,28,37,4,0,0,1,8,96,0,0,0,1580,581,18544,1345,0,28,1,0,1378,47519,15236,5,254,0,1,0,0,144,60,2297,5,1202,8,43,12,181,1033,0,1026,1,62,582,0,9205,0,1089,28970,0,103,0,0,0,0,0,524,0,0,0,0,0,1,1,17,0,88,7,973,408,5,1,19,50,2474,0,3,7,0,30273,0,0,0,14,14,0,1,0,130,1,1,19,3,6,2,0,2,0,138,1,121,0,3500,3,0,0,0,10977,2,0,27,4023,19,35,1335,0,0,0,0,3250,1368,0,200,12,274,4,0,1,1,135,0,1,1993,3,0,0,108,3,9,594,37371,42,45,45,24,0,3,0,591,10,0,3,0,7,1,2360,124,52,4,1,251,2,2,0,0,0,1,0,191,0,19198,3,0,28764,4,0,12,0,1,0,0,6,26176,9013,117
"UGA",1,6,855,0,605,1,0,0,4102,215,0,2251,2526,1,0,15,11,188,10,0,3,1,4,20,0,0,0,543,1771,7375,641,0,10,51,7,302,32297,6807,4,4,0,3,2,0,67,40,2096,2,846,4,99,8,2587,836,0,250,1,774,164,0,2419,0,150,27945,0,5,0,0,0,0,3,210,0,0,0,0,0,6,1,10,0,49,8,668,157,4,196,14,52,1202,0,93,38,70,154546,1,0,0,35,54,0,33,0,120,0,1,15,2,4,3,1,0,0,3,0,74,0,4,3,0,0,1,324,1,0,0,9,6,2,302,2,29,1,0,1335,556,0,67,17,138,3,0,0,0,91,0,22,47,2,0,0,753,2,6,325,24634,385,48506,10,12,0,2,0,199,4,0,0,1,4,1,1638,9,21,10,36485,18,1,0,0,0,0,1,0,25,3643,0,2,0,23241,1,0,7,0,1,0,0,38,3321,658,0
"UKR",0,223,0,0,10,599,5498,0,1634,721,10230,0,207,0,0,0,1316,1,3,0,58824,0,25,14,0,0,0,0,1,6534,585,0,33,659,0,0,0,2,22,0,26,9,49,0,385,24574,23616,0,909,12,3,62,36,0,0,24183,4512,0,317,0,3116,0,0,2073,7643,0,6,0,0,0,0,2171,0,0,0,0,0,1,0,173,0,3071,1,373,573,281,3,32,16936,51639,0,366,20,90558,0,8711,1,0,56,3,0,239,0,89,0,0,0,5229,15,8405,0,180,33175,0,0,33,6,18,19,0,0,9,0,0,0,0,0,1,0,29,0,0,0,6,968,660,0,114,1,12,40,16,0,0,30772,0,1,7219,0,83,0,2,0,1935,892401,0,24,0,0,0,0,0,0,0,124,0,0,0,863,178,682,0,3,263,0,0,0,4396,3780,0,0,0,0,677,0,1,0,0,29618,48765,0,22,0,1183,0,0,0,220,0,0
"URY",0,0,0,0,7,28449,0,0,1279,205,0,0,738,1,0,0,40,1,9,0,13,0,363,9312,0,0,0,3,2,1161,1540,2,1640,0,0,10,0,0,149,0,4,22,0,0,7,57,2263,0,89,131,5,437,8,0,0,66503,1,0,61,0,814,0,4,899,0,2,16,0,0,0,42,47,0,12,5,0,0,0,12,26,42,82,0,0,146,0,0,7,2550,4703,0,1,22,0,0,0,0,0,1,0,0,0,0,0,0,15,0,23,53,8,0,4,3,10,0,302,0,14,4,0,0,0,0,0,0,1,0,0,5,1,6,0,0,6,201,28,0,5,0,0,196,58,0,0,456,0,0,222,1420,0,0,0,6,379,131,0,0,0,0,0,0,0,8,0,23,0,0,1,25,4,570,0,1,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,14907,2,0,1540,0,0,0,0,0,146,0,0
"USA",916,5527,758,4285,3748,19461,7769,2311,34501,27315,3962,2,29263,52,38,13830,7301,398,7517,9293,9365,5555,10375,42691,5227,66,16,529,364,196745,36903,707,15668,158253,835,2393,646,20,78482,19,2900,19698,102199,0,4446,34967,280712,43,10415,88458,2325,71476,14423,1978,29,275039,2330,9846,7942,2814,79115,449,522,202664,1337,10049,1055,134,745,46,601,38057,2252,53162,234,2189,16713,22169,38839,10234,50423,22021,9189,116319,39218,60105,11916,2174,70901,182295,52550,5689,49597,38841,5059,510,17461,4,114062,2437,20258,43847,5932,1929,1908,2638,9,4850,3231,4756,671,4578,4141,700,18,1182169,1958,1723,1377,2358,0,280,60,20,44,23,10,5861,355,266,378,4,13973,21101,23436,9228,1078,10123,117,28165,17283,21957,150689,20,86933,155134,374,34097,2907,2745,118,364,453,26054,211266,9,3846,2442,1256,6023,5,12398,81408,4468,5381,0,14,808,3692,1289,14957,22,14,4709,26,69,17697,674,211,8,1314,21618,882,19006,1191,1326,44310,3077,0,7206,1711,23673,2350,111768,2,1317,2138,19024,879,768
"UZB",0,172,0,0,0,5,920,0,96,87,4758,0,221,0,0,0,362,0,0,0,6321,0,9,4,0,0,0,0,0,916,73,0,2,2,0,0,0,1,1,0,14,0,1,0,62,1678,9207,0,70,0,1,15,15,0,0,1779,354,0,75,0,715,0,0,720,116,0,0,0,0,0,0,760,0,0,0,0,0,0,0,34,0,44,0,2,49,1,0,2,3079,1669,0,1,6,78900,0,2318,0,0,2679,0,0,0,0,34,0,0,0,275,0,545,0,0,277,0,0,1,0,12,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,888,291,0,4,0,0,1,0,0,0,283,0,0,341,0,0,0,0,0,40,425300,0,0,0,0,0,0,0,0,0,10,0,0,0,13,4,655,0,2,0,0,0,0,4582,7748,0,0,0,0,828,0,0,45897,0,3016,0,0,1,0,0,0,0,0,3,0,0
"VCT",26,0,0,0,0,0,0,165,7,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,352,0,0,0,0,2964,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,18,0,0,917,0,0,0,0,0,0,0,6,90,0,0,0,86,0,0,0,0,2,0,0,1,0,0,0,0,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1897,0,0,0,0,0,0,3111,0,0,33,44,0,0,0,0,0,0,0
"VEN",705,0,23,3,9,1460,4,9,423,252,0,0,581,0,0,0,34,2,6,2,3,2,503,1550,11,0,0,0,0,4727,813,5,3686,1057,0,0,0,0,87396,0,2,341,1064,50,20,99,3533,0,144,2829,13,7208,33,2,0,76984,6,4,59,0,3618,0,1,2314,1,3,5,1,0,0,12,247,55,68,7,0,752,45,49,48,448,181,5,23,51,24,9,13,260,23234,11,45,58,26,0,0,0,0,26,7,0,1775,1,18,9,0,0,17,42,32,1,119,0,1,0,2985,1,1,0,0,19,0,6,0,4,0,0,3,0,1,0,0,8,178,927,102,0,4,0,1,3088,2742,14,0,167,320,5,8799,35,23,0,1,2,154,218,0,153,0,1,2,0,0,105,0,77,0,0,13,7,11,211,0,0,968,0,0,5,0,0,0,0,442,2,25,0,0,28,575,31808,2,8,0,2,1,0,0,0,81,0,1
"VIR",92,0,0,0,1,0,0,689,36,7,0,0,10,0,0,0,3,0,14,0,0,3,4,25,47,0,0,1,1,440,27,0,11,1,0,3,0,0,18,0,34,1,0,28,3,6,81,0,8,471,1,26,2,0,0,44,1,0,4,0,685,0,0,170,0,1,0,1,0,0,0,13,313,1,7,6,6,0,3,1,66,8,4,0,27,0,0,1,80,48,38,1,0,0,0,0,0,0,19,0,0,0,0,0,450,0,0,1,0,1,0,1,0,0,0,395,0,2,0,0,0,1,0,0,5,0,0,0,0,5,0,0,0,2,219,4,0,11,0,0,10,0,0,0,19,509,1,3,2,0,0,0,0,4,7,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,15,0,0,0,281,0,7,0,0,4,0,4472,0,49,23,0,1,0,0,0,11,0,0
"VNM",0,0,0,0,5,1,0,0,58779,1333,0,0,5406,0,0,2904,386,1,1,0,250,0,6,5,0,0,0,0,0,57318,4455,1,11,6428,0,1,0,0,1,0,0,0,0,0,50,35901,46532,0,3788,0,1,23,1,0,0,735,1,0,2199,0,69243,0,0,10022,0,1,0,0,0,0,1,93,0,0,0,40,0,2433,0,1,0,1970,586,208,392,0,0,215,17,2552,0,2,26420,0,0,92,11745,0,34568,1,1800,1,0,0,0,29,0,33,22,7,0,0,0,1,0,23,0,1,2,535,0,120,0,0,0,0,0,21101,0,0,310,0,0,0,5645,5046,74,2136,0,23,25,0,70,0,1955,15,401,38,0,0,0,2,1,8,11332,0,15,0,0,112,0,1,0,0,0,0,0,0,1035,1,5943,0,0,0,0,0,12107,0,0,17,0,1,0,20,0,0,8871,0,413929,0,0,5,0,0,0,0,0,175,0,0
"VUT",0,0,0,0,0,3,0,0,577,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,101,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,0,1,45,744,0,0,72,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,0,0,0,1,0,0,26,0,0,0,0,0,5,1,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,2,0,0
"WSM",0,0,0,0,0,0,0,0,6428,5,0,0,3,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,55,5,0,1,9,0,0,0,0,1,0,0,0,0,0,1,2,17,0,9,1,0,2,0,0,0,6,0,0,3,40,11,1,0,47,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,1,0,1,2,0,8,0,0,0,4,29,0,0,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,12067,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,66,0,0,1,0,0,0,0,3066,0,0,0,0,0,2,0,0,4,0,0
"YEM",0,0,0,0,28656,0,0,0,294,47,0,0,74,0,0,0,30,4099,0,0,23,0,0,0,0,0,0,0,7,913,225,0,0,0,0,0,4,0,0,0,0,0,0,0,7,128,1366,189,78,0,1418,0,3280,2100,0,7,0,827,188,0,65,0,0,7863,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,171,0,0,14,4,1775,1,18103,285,0,1511,0,0,1220,0,0,0,0,4779,0,519,0,4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,8,377,483,0,3,1,0,0,0,0,0,82,0,0,0,0,483,0,4563,0,0,501,0,72355,2561,0,0,0,0,0,9606,0,0,0,0,18,2,352,0,2,347,131,0,2,0,0,0,0,0,0,37,3,43,0,0,17396,0,0,0,0,1,0,0,0,332,0,0
"ZAF",0,3,2948,8,19,150,0,5,23515,684,0,110,1232,11,2,99,237,7,14,7,15,0,14,203,2,1,0,2856,20,5477,1186,16,121,1028,46,96,973,933,41,10,0,5,67,0,1129,204,6795,6,404,20,29,24,226,44,0,695,8,182,178,2,2091,0,23,37396,0,317,5,0,2,1,0,1548,0,4,0,0,2,65,0,91,0,85,46,1701,2246,37,8,10,2838,2342,8,15,85,5,773,1,0,0,294,7,1,48,33,76,1,58,6401,21,21,26,1,50,1,32,2,36,5,10,29,6,0,0,22881,1,0,444,3084,41,1,6634,0,1,635,4,3068,194,5,9325,3,462,8,16,144,1,677,1,7,3626,7,6,0,2,19,96,297,112,32,125,112,36,0,43,0,698,183,0,0,0,47,6,448,3626,62,4,2,1,29,0,0,0,0,2,6,137,452,185,208,6,10886,3,0,41,0,8,0,0,10,0,2726,9785
"ZMB",0,0,165597,0,1,0,0,0,1133,41,0,159,1586,3,0,0,4,0,0,0,0,0,2,402,0,0,0,1723,4,768,287,0,13,20,1,1242,8054,661,3,0,3,0,0,0,29,62,221,0,124,0,0,6,15,53,0,673,0,0,102,0,2252,0,99,6917,0,22,0,0,0,0,0,57,0,0,0,0,0,0,0,9,0,17,0,499,84,0,0,6,1,196,0,0,16,0,33,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,943,0,0,0,5751,0,0,799,0,0,23,0,3155,138,0,317,0,1,0,0,4,0,28,0,0,337,0,0,0,0,0,0,260,554,1,2,19,0,0,0,0,0,10,0,1,0,3,2,141,0,0,0,0,1,0,8,0,0,0,0,0,0,1759,60,0,0,4745,0,0,9,0,0,0,0,0,12645,0,3639
"ZWE",0,0,348,0,1,4,0,4,29366,416,0,0,895,0,0,2,101,0,21,0,7,2,22,432,0,0,0,37482,2,8911,1585,5,92,3,0,9,0,0,11,0,3,1,0,0,862,164,1572,0,571,0,8,32,45,623,0,5238,10,0,186,0,3518,0,0,100669,0,21,0,0,0,0,0,763,0,0,0,0,4,1,1,32,0,140,172,1,5990,0,0,21,763,2030,1,4,1,0,68,0,0,0,80,0,0,1,0,1,7,9,16,80,38,32,0,4,0,0,0,2,0,0,68,0,0,1,104061,0,0,14,32917,28,0,15632,0,0,0,0,2047,347,0,12398,0,0,23,0,2,0,863,0,3,16259,2,0,0,0,0,18,376,0,0,0,0,0,0,1,0,0,30,0,19,0,60,12,758,20,2,0,0,0,23,8,0,0,0,11,0,130,473,1,0,0,36351,0,2,40,0,0,0,0,0,310854,17572,0
