"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"MTQ",0,0,0,0,11,1,0,3,48,18,0,2,388,1,0,0,1,1,4,0,0,0,2,45,4,0,0,0,169,359,250,0,10,10,0,1,0,1,0,2,1,0,0,0,2,9,344,0,17,66,7,4,0,2,1,308,0,0,4,0,4306,0,0,314,0,0,0,2848,0,0,13,1,0,0,2539,0,0,4,0,0,149,11,0,0,16,0,0,1,155,10,0,6,6,0,0,0,5,0,6,1,0,4,0,2,317,0,0,1,46,1,0,1,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,23,2,52,0,0,0,53,5,0,4,5,0,0,0,1,0,35,1,0,359,3,0,2,2,109,3,2,0,1,0,1,0,0,0,0,0,2,0,0,0,10,0,21,0,0,11,4,0,0,0,0,0,0,1,20,41,0,2,0,0,230,0,0,19,3,0,0,0,1,22,0,0
"MUS",0,0,0,0,1,0,0,0,3161,24,0,0,1009,0,0,12,0,0,0,0,0,0,0,4,0,0,0,374,2,1435,475,0,0,43,0,0,0,0,0,0,0,0,0,0,5,1,37,0,33,0,0,1,0,0,0,41,0,0,10,0,5837,0,0,4573,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,16,0,249,130,0,0,2,10,1282,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,1,0,0,7,0,2,0,0,1,0,0,0,0,0,0,0,3,6,0,39,1,0,0,0,104,35,0,18,0,0,0,0,1,0,0,0,0,12,0,0,0,0,906,0,35,0,0,0,0,20,0,0,0,0,3,0,0,0,2,0,46,0,80,0,0,0,0,0,0,0,0,0,0,7,89,1,0,0,17,0,0,0,0,1,0,0,0,2218,0,0
"MWI",0,0,80,0,0,8,0,0,598,35,0,131,94,0,0,0,4,0,0,0,0,0,3,701,0,0,0,1513,18,541,437,0,19,0,0,0,346,132,0,0,36,0,0,0,5,5,4,0,82,0,3,0,15,1361,0,92,0,59,12,0,445,0,0,7094,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,8,0,224,49,0,0,5,0,159,0,0,0,0,541,0,0,0,0,0,0,0,0,19,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604452,0,0,0,0,0,0,407,0,0,0,0,307,20,0,1,0,1,0,0,0,0,5,0,0,32326,0,0,0,0,0,0,41,372,0,12,0,0,0,0,0,35,0,0,98,0,0,0,117,253,0,0,0,0,0,0,0,0,0,0,0,0,6795,429,0,0,10,0,0,16,0,0,0,0,49,291463,2949,20657
"MYS",0,3,0,0,37,1,0,0,9223,36,0,0,41,0,0,15669,1,4,0,0,0,0,1,1,0,5076,0,0,0,2047,157,0,3,9797,0,0,0,0,0,0,0,0,0,0,4,2,355,0,41,4,137,2,240,0,0,14,0,1,29,0,219,0,0,5245,0,0,0,0,0,0,0,9,0,0,0,5,0,1296,0,0,0,28,31118,4119,463,1,3,1,0,93,0,89,1099,0,0,0,253,0,188,15,0,1,0,754,1,173,0,0,3,1,2,0,0,0,4,11,0,0,2,285,0,0,0,0,0,4,0,0,0,0,0,0,0,0,297,32,1575,2014,6,401,2,3,10016,10,1,0,17,9,0,0,0,29,0,0,60,0,192,0,0,161242,8,0,0,6,0,0,0,0,0,0,104,0,0,0,0,0,1830,0,0,143,0,0,0,56,0,0,0,0,4580,0,0,3,0,1288,0,0,0,84,0,0
"MYT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NAM",0,19,5577,0,2,10,6,53,246,123,1,105,40,21,7,6,4,8,7,0,1,0,0,117,0,0,0,779,115,137,127,0,8,514,5,17,913,418,0,0,1,0,101,0,1,15,1613,0,34,1,80,0,62,12,0,67,0,235,21,0,125,0,1,773,0,16,2,0,6,0,0,17,0,0,0,0,0,1,0,0,0,5,18,122,47,12,1,4,41,156,0,2,39,1,261,0,0,0,12,0,0,30,0,10,0,1,25,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,16,218,11,0,0,0,0,125,0,134,13,0,40,0,65,0,0,38,0,33,0,18,111,0,8,0,0,0,4,90,566,1,455,3,1,0,7,0,17,1,0,0,0,1,0,33,44,6,0,1,0,7,0,0,0,0,0,0,13,538,496,42,0,232,1,0,1,4,0,0,0,10,29381,554,1954
"NCL",0,0,0,0,4,1,0,0,198,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15,5,0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,63,0,0,0,0,18,0,0,0,0,2360,0,0,15,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,119,0,1,0,0,0,2,31,0,3,1,0,0,0,275,0,3,0,45,2,0,1,0,0,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,0,0,0,0,0,0,1,0,0,12,2,0,0,0,0,0,2,0,0,4,0,0,515,0,2,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,173,1,0,0,0,0,11,0,0,0,0,60,396,0,0,0,0,0
"NER",0,0,0,0,53,2,0,1,48,142,0,0,502,24353,3470,0,1,5,2,0,0,0,1,0,0,0,0,9,201,397,151,0,6,0,7403,866,0,20,1,0,4,0,0,0,6,3,903,0,22,1,48,1,61,0,0,96,0,0,16,0,1302,0,111,1870,0,1253,110,0,3,0,5,88,0,0,0,0,0,0,0,0,0,27,0,16,245,0,0,1,22,716,0,3,54,0,30,0,0,0,7,0,0,1,71,280,0,0,0,0,0,0,0,0,0,0,0,1,0,4252,10,0,0,0,33,33,0,0,0,0,0,32,0,0,21361,0,177,19,0,0,0,0,0,0,2,0,4,0,0,4,0,0,0,4,0,0,30,0,1,2858,226,0,0,13,0,0,1,0,0,0,3,0,29,0,1,0,2639,6488,0,12,0,0,0,4,12,10,0,82,0,0,2677,0,0,2,0,0,0,0,7,351,2,0
"NGA",0,0,0,0,1181,39,0,15,975,3087,0,0,755,22648,397,0,10,119,42,0,0,7,7,0,0,0,0,194,753,5162,1259,0,9,0,4303,30114,0,99,15,0,78,0,0,0,76,19,8407,0,293,23,0,12,267,0,0,1560,0,0,146,0,1553,0,2884,40745,0,9721,129,0,1,0,117,1012,0,0,0,0,0,0,0,0,0,443,0,455,4045,0,0,17,0,12373,0,25,1117,0,0,0,0,0,156,118,0,0,308,1249,4,0,0,2,0,3,0,0,0,0,0,19,0,1438,34,0,0,0,950,8,0,0,0,0,0,817,0,7071,0,1,1977,232,0,0,0,0,5,0,32,0,118,0,0,76,0,0,0,111,0,0,442,0,0,39269,87,0,0,212,0,0,0,0,0,0,35,3,407,0,13,0,11380,7438,0,0,0,0,0,113,91,135,0,111,0,0,60172,0,0,38,0,0,0,0,0,7968,56,0
"NIC",42,21,0,0,5,107,0,5,483,93,0,1,99,0,0,12,12,0,13,0,1,44,48,310,1,0,0,1,6,4050,279,0,116,23,0,0,4,2,170,0,0,65532,171,0,5,8,645,0,84,195,7,127,2,0,0,867,0,48,32,0,254,0,0,274,0,0,0,0,0,0,1,41,0,637,1,0,1,17,11691,1,4,23,1,4,15,1,0,3,96,332,53,13,67,1,4,0,1,0,19,0,0,2,0,8,1,0,0,1,4,2,0,0,0,0,0,1706,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,188,59,1,18,1,1,1203,36,16,0,5,279,1,40,12,11,0,0,1,1,148,5,0,1,6,4,0,0,1465,3,9,0,0,1,4,0,258,0,0,0,0,0,0,0,0,1,0,1,2,39,2,5,14,4,73789,1,0,532,0,1,0,0,24,68,0,0
"NLD",1034,1136,240,17,1996,325,4,5,13447,1997,5,30,19560,5,7,60,92,70,7,13,4,0,36,1253,4,166,4,106,26,15433,3547,5,388,2411,19,45,353,36,590,0,764,69,33,3354,62,499,34240,9,1179,350,206,121,659,16,0,5444,12,2094,292,1,6488,0,4,9838,3,486,15,45,5,4,1,1747,1,23,506,0,205,126,24,43,29,1048,25637,986,577,901,135,45,1849,3341,36,1201,803,18,205,4,110,0,1650,131,5,960,31,688,7,501,6,26,507,38,1,11849,2,8,0,255,8,4,26,6,0,1,26,10,1,16,68,29917,0,144,1,4,130,22,0,826,25,3465,848,1030,24,139,352,2,1283,11,1,1551,11,78,1,75,1,206,402,49,194,1350,20,1728,0,20,14,239,1606,0,14,13650,100,36,1213,5,17,258,4,24,179,15,4,1015,0,25,528,19834,86,321,25,34,13164,534,5,296,7,951,0,1,89,6522,48,147
"NOR",0,43,4,2,39,81,0,0,847,226,0,0,305,3,1,1616,37,1,2,0,11,0,19,108,1,2,1,51,2,1196,371,2,667,216,6,12,5,17,184,0,15,21,5,0,25,29,2371,3,5061,16,51,40,46,3,0,928,3,983,696,1,727,0,0,3554,0,57,1,0,25,0,0,153,0,17,0,0,5,75,7,7,1,348,59,584,97,738,82,355,81,327,4,23,147,3,70,0,29,0,555,5,5,79,1,53,0,495,0,9,30,11,2,244,0,41,0,62,0,0,5,2,0,0,2,0,0,16,9,52,0,15,0,0,29,3,754,0,7,42,4,2342,2,32,399,0,577,2,3,121,6,8,0,1,0,35,173,21,26,64,2,46,0,5,4,163,9,0,0,1,94,0,10129,0,0,24,1,4,140,0,0,1,0,22,66,1197,34,59,1,16,6203,1,0,25,0,830,0,0,16,577,12,7
"NPL",0,2,0,0,756,0,0,0,847,90,0,0,7,0,0,2039,0,60,0,0,0,0,1,0,0,1226,2400,0,0,497,197,0,1,2475,0,0,0,0,0,0,0,1,0,0,9,3,678,0,45,0,0,0,0,0,0,26,0,0,39,0,89,0,0,2331,0,0,0,0,0,0,0,3,0,0,0,0,0,1095,0,0,0,19,1,217800,44,0,0,5,1,85,0,123,1,0,0,0,58,0,899,133,0,0,0,0,0,44,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18269,0,0,0,0,0,0,124,27,0,165,14,563,0,0,21,0,1,0,0,12,0,0,0,59,0,0,60,0,44594,0,0,4,0,0,0,0,0,0,0,0,0,0,42,0,4,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,4212,0,0,0,0,179,0,0,0,27,0,0
"NZL",1,18,0,0,10,54,0,3,43247,130,0,0,54,0,0,45,1,1,3,0,1,0,4,100,2,40,5,2,0,2360,384,26,111,1042,0,0,0,0,31,0,0,2,0,0,16,29,1026,1,204,1,1,9,39,0,0,84,0,111,21,1661,311,0,0,32201,0,0,0,0,0,0,0,85,0,0,0,0,0,690,0,69,0,75,285,1173,980,64,106,7,15,179,3,27,707,2,49,0,2590,21,401,4,0,1,0,9,0,246,0,0,5,2,2,0,0,0,1,27,0,0,7,25,0,0,1,0,0,0,1,1438,0,13,14,0,0,0,3198,65,9,0,3,9,5,6,493,313,80,1,0,17,0,0,11,2,0,26,141,0,15,0,0,674,9,0,0,53,14,0,0,0,7,1,192,0,0,0,0,0,327,14,0,136,956,1,0,76,1,1,31,0,4160,1,0,4,0,342,18,3522,9,1513,24,72
"OMN",0,1,0,0,366,0,0,0,209,13,0,0,3,0,0,6560,1,24,0,0,0,0,0,0,0,0,1,0,1,339,33,1,3,2,0,0,1,0,0,0,0,1,0,0,16,0,14,0,9,0,1,0,2747,0,0,5,0,2,1,0,45,0,0,1630,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,7,752,23341,24,2,19,0,2,26,0,1280,2,0,258,0,0,0,1,40,0,301,0,703,0,1797,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,264,10,14,4,0,5940,0,0,820,0,0,0,0,0,0,7597,0,40,0,0,15,0,210,4753,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,6,0,0,0,0,0,13,0,666,1,0,72,0,0,0,0,0,0,0,61,17,0,0
"PAK",0,2049997,0,0,25183,1,0,0,3130,437,4,0,446,0,0,8,6,2818,1,0,20,0,4,18,0,64,11,24,0,8982,317,0,14,313,0,0,0,0,6,0,0,1,0,0,23,13,9486,0,1521,19,2,3,49,0,0,345,0,0,106,138,1762,0,0,30794,0,4,0,0,0,0,0,932,0,1,0,0,0,604,0,0,0,65,519,491463,184,49823,275,1,84,1637,0,611,520,0,0,0,7,0,183,10412,0,298,0,195,1,125,32,5,0,3,0,0,0,0,8,6,0,0,7,574,0,1,63,0,0,1,1,596,0,29,0,0,0,0,2011,1295,493,167,6005,0,5,4,37,0,12,0,10,61,0,0,0,47,0,0,452,0,69064,1,0,2926,0,0,0,0,0,0,0,0,54,1,410,0,2,49,0,0,133,240,1435,40,0,0,0,257,68,31,51,0,16923,0,0,1,0,7,0,0,5,362,1,0
"PAN",1,0,1,0,6,160,0,4,73,22,0,0,33,0,0,5,4,0,4,0,1,6,48,277,13,0,0,0,0,668,113,0,232,1333,0,0,0,1,1961,0,0,1760,398,6,5,6,235,0,17,338,0,301,3,0,0,842,0,0,7,0,145,0,0,245,0,0,0,0,0,0,1,92,3,64,0,0,5,49,158,4,15,30,8,218,12,7,4,1,150,242,112,27,94,1,0,0,0,0,17,0,0,181,0,2,6,0,0,2,6,0,3,3,0,0,0,1998,0,0,1,2,0,0,0,0,0,0,0,5,0,2,0,0,1,510,74,12,5,14,2,26,0,204,30,0,15,274,1,66,6,39,0,0,0,4,79,0,7,0,0,11,0,0,230,0,6,0,0,1,4,0,74,0,0,12,0,0,0,0,0,2,0,9,0,10,0,1,10,18,17451,0,0,257,0,1,0,0,0,34,0,0
"PER",656,0,6,0,24,49461,0,3,3950,818,0,2,1350,0,0,70,14,2,19,0,3,0,5687,8671,2,2,2,4,28,10454,4262,1,20620,5962,0,0,0,1,2320,0,3,1100,112,0,24,46,6487,0,427,1299,2,4098,3,0,0,19901,2,0,149,0,4791,0,0,3031,0,0,0,0,0,0,5,252,2,64,185,1,6,190,179,28,155,165,7,86,128,23,5,28,1742,25426,6,42,34842,20,0,0,5,0,136,0,0,51,0,10,2,3,0,2,86,9,16,3,0,0,0,3511,0,0,15,0,0,0,0,0,0,2,3,42,3,9,7,0,0,36,1318,414,12,155,5,46,1226,0,74,0,98,767,224,463,431,79,0,2,10,19,482,0,13,2,0,72,0,0,29,0,77,0,0,5,46,10,3365,0,0,0,0,0,1,0,0,7,0,1,5,184,4,5,27,199,139220,1,1,19091,0,3,0,1,0,402,0,0
"PHL",422,8,131,36,53124,33,2,0,41117,3549,0,0,3189,0,0,20,3,5026,48,0,0,0,29,20,0,5144,7,2,0,91902,3381,1,75,25820,0,0,3,17,37,0,1,25,0,0,1430,9,8966,0,1690,40,103,36,229,0,0,4372,0,0,350,0,2227,60,0,14910,0,3,0,0,0,0,0,1192,0,9,0,7412,0,28636,0,0,0,94,1032,374,2157,58,7,317,16,23619,0,2934,33668,0,1,0,4449,0,8064,5154,398,1502,0,1552,4,5,0,0,50,0,617,0,0,0,21,190,1,0,44,5,0,2,0,0,0,0,3,77621,0,135,0,0,5,0,2836,2422,10,4158,1741,72,134,24,0,195,17,92,979,123,0,8,0,15477,0,2,43,0,102871,18,0,1871,10,0,2,0,29,0,0,3,9,2,2340,0,152,3,0,0,136,0,0,1037,0,40,5,271,0,3,1,0,374965,0,0,32,0,2304,0,0,0,663,1,0
"PNG",1,0,0,0,355,2,0,2,3096,76,0,0,128,0,0,24,5,12,4,0,1,0,8,44,1,41,3,9,3,782,260,1,22,118,0,0,0,0,2,0,0,1,0,0,72,9,342,0,88,4,0,10,0,0,0,119,0,0,31,17,100,0,0,3324,0,0,0,0,0,0,0,282,0,0,0,5,1,119,2,0,0,19,1484,53,242,0,0,2,173,54,2,200,379,0,1,0,26,0,316,0,0,87,0,64,1,24,0,1,4,4,2,0,0,0,0,119,0,0,93,0,0,0,0,0,0,0,4,4945,0,15,45,0,0,0,186,34,17,3019,126,29,2,0,333,0,2,34,5,82,3,4,0,12,0,4,15,10,99,0,0,455,130,0,0,0,60,0,0,0,17,0,112,0,3,0,0,0,0,0,0,279,4,0,0,31,9,11,1,0,1052,0,0,1,0,30,50,64,0,484,0,0
"POL",1,86,13,8,25,2576,82,0,9265,7704,45,1,2208,0,0,10,255,0,1,327,14618,0,31,1407,0,0,1,9,3,21176,4647,1,61,109,0,3,0,10,55,0,1,31,46,0,112,4237,181518,0,1944,64,73,41,76,0,0,2029,214,55,255,0,21566,0,1,8283,102,8,1,4,0,0,0,5081,0,0,2,0,1,2,0,250,0,1183,9,57,7839,74,69,372,20879,7038,0,173,191,942,16,849,21,0,12,14,0,285,0,200,0,5,0,12393,115,2577,0,24,317,1,0,206,37,2,7,0,36,5,1,0,3,0,7,13,0,67,3,0,24,0,3164,1069,6,270,4,40,13,26,13,0,0,6,0,426,163,56,2,2,5,516,24411,16,26,110,3,4,0,0,0,0,891,0,0,1,1557,73,7704,0,0,96,0,0,4,35,35,1,0,0,83,1889,23,41,47554,285,50857,347,0,104,0,254,0,0,170,2042,6,3
"PRI",2,0,0,0,2,173,0,11,56,32,0,0,24,0,0,5,1,0,1,0,0,0,21,43,0,0,0,0,0,125,90,0,147,45,0,0,0,0,430,0,0,87,2142,0,2,3,552,0,9,5700,0,137,9,0,0,699,0,0,2,0,111,0,0,83,0,0,0,1,0,0,1,87,1,49,0,20,9,2,66,1,164,8,1,13,5,0,0,1,47,71,9,59,36,0,0,0,0,0,11,0,0,20,0,3,3,0,0,0,1,2,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,16,4,0,5,1,0,243,74,35,0,7,0,0,24,1,14,0,0,0,0,2,0,1,0,0,1,0,0,44,0,1,0,0,0,4,0,19,0,0,0,0,0,3,0,0,0,0,36,1,61,1,0,0,1,201896,0,0,241,423,14,0,0,0,22,0,0
"PRK",0,0,0,0,2,4,0,0,156,304,0,0,207,0,0,8,0,0,0,0,10,0,8,64,0,0,0,0,0,33,107,0,22,2239,0,0,0,0,15,0,0,3,0,0,4,12,316,0,53,0,0,38,11,0,0,9,0,0,0,0,13,0,7,25,0,0,0,0,0,0,0,35,0,0,0,0,0,13,6,0,0,0,114,23,33,0,0,0,0,14,0,42,30,8502,0,153,44,0,671,0,0,1,0,0,0,12,0,0,0,13,0,0,0,0,0,666,0,0,0,0,0,3,0,0,0,0,0,48,0,21,0,0,0,0,1,3,0,0,1,10,0,13,395,0,0,0,0,1,0,0,0,0,0,0,1131,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14,22,0,1,0,0,0,8,0,26,0,0,90,0,0,5,0,202,0,0,0,23,0,0
"PRT",21,0,27027,1,1,1190,1,0,2066,133,0,0,1983,1,0,9,17,0,1,1,6,0,6,31069,0,0,0,77,4,16393,12141,334,28,82,4,3,572,470,28,0,2939,5,12,0,3,8,13971,0,94,22,7,24,8,19,0,5696,7,1,27,0,88772,0,15,3655,3,1,15,26,3,311,6,69,0,2,3,0,0,36,0,4,0,24,1230,277,78,7,2,9,13,802,1,1,47,6,6,1,0,0,4,0,0,2,1,2,0,0,0,5,4460,3,452,42,121,2,0,39,0,1,1,0,0,0,6260,1,4,0,83,1,0,108,3,0,4,0,1241,80,1,16,0,35,19,13,13,0,34,8,0,0,3,0,2,0,6,86,128,0,1,0,20,5,0,0,2,0,8,0,636,0,7,2,283,29,0,1,0,1,7,0,0,319,0,0,3,27,67,3,348,95,21193,3,0,8131,0,1,0,0,0,6058,205,186
